PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC3_VM2;2;129;6;9;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;154.16239600179063;
DC3_VM0;0;54;9;11;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.4437514336048;
DC3_VM2;2;118;6;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;154.47586037670362;
DC3_VM0;0;54;9;11;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.0871433553873;
DC3_VM1;1;92;5;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;119;4;23;0;21;0.0;0.003;0.001;0.0;4.615384615384615;0.003;156.58554281624276;
DC3_VM0;0;60;10;8;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;41.76408180636213;
DC3_VM1;1;72;11;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;2.4714575354805675;
DC3_VM2;2;119;4;23;1;16;0.0;0.003;0.002;0.01;4.615384615384615;0.003;159.47459260700896;
DC3_VM0;0;37;10;10;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.970760127562016;
DC3_VM1;1;92;5;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;119;4;23;1;17;0.0;0.003;0.002;0.01;4.615384615384615;0.003;164.0799772223935;
DC3_VM0;0;42;12;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.004527985727236;
DC3_VM2;2;119;4;23;1;18;0.0;0.003;0.002;0.01;4.615384615384615;0.003;168.68536183777803;
DC3_VM0;0;54;9;11;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.23514813864995;
DC3_VM1;1;84;3;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;119;4;23;1;19;0.0;0.003;0.002;0.01;4.615384615384615;0.003;173.29074645316257;
DC3_VM0;0;37;10;10;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.58863071855603;
DC3_VM2;2;119;4;23;1;20;0.0;0.003;0.002;0.01;4.615384615384615;0.003;177.8961310685471;
DC3_VM1;1;72;11;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM0;0;42;12;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.180832868629295;
DC3_VM2;2;116;0;33;0;18;0.0;0.003;0.001;0.0;4.615384615384615;0.003;177.33740227360875;
DC3_VM0;0;42;12;7;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.54035602232284;
DC3_VM2;2;126;5;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;180.83271449071378;
DC3_VM1;1;84;4;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM0;0;54;9;11;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;50.453402570467006;
DC3_VM2;2;118;6;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;181.2077579374735;
DC3_VM0;0;37;10;10;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;50.71268551026628;
DC3_VM2;2;119;4;23;0;22;0.0;0.003;0.001;0.0;4.615384615384615;0.003;175.08444876298324;
DC3_VM0;0;42;12;7;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.15255317133415;
DC3_VM1;1;90;11;8;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;118;6;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;171.847301468031;
DC3_VM0;0;37;10;10;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;51.322042472541625;
DC3_VM2;2;116;0;33;0;19;0.0;0.003;0.001;0.0;4.615384615384615;0.003;172.00361645955422;
DC3_VM0;0;54;9;11;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.55699096839612;
DC3_VM1;1;92;5;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;119;5;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;165.62039987352807;
DC3_VM0;0;42;13;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;57.7219774284431;
DC3_VM2;2;118;6;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;159.7793151746081;
DC3_VM0;0;42;13;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;57.22093659370489;
DC3_VM2;2;116;0;33;0;20;0.0;0.003;0.001;0.0;4.615384615384615;0.003;163.7831585975241;
DC3_VM0;0;59;14;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.6934921347206;
DC3_VM1;1;92;6;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;110;10;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;155.6739131964756;
DC3_VM0;0;41;7;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.25018983425662;
DC3_VM1;1;72;11;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;110;7;2;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;159.4245926070073;
DC3_VM0;0;54;9;11;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.844238581271156;
DC3_VM1;1;90;11;8;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.33943454981954346;
DC3_VM2;2;110;3;3;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;164.02997722239184;
DC3_VM0;0;59;14;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.283278046863416;
DC3_VM1;1;72;11;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;2.0442074488350954;
DC3_VM2;2;110;3;3;2;1;0.0;0.003;0.003;0.02;4.615384615384615;0.003;168.63536183777637;
DC3_VM0;0;54;9;11;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.72138095699779;
DC3_VM2;2;110;3;3;2;2;0.0;0.003;0.003;0.02;4.615384615384615;0.003;173.2407464531609;
DC3_VM0;0;42;13;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.63372708435486;
DC3_VM1;1;72;12;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;110;4;3;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;177.84613106854545;
DC3_VM0;0;55;7;9;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;50.02158861867588;
DC3_VM1;1;84;4;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.651898897681349;
DC3_VM2;2;110;4;3;2;1;0.0;0.003;0.003;0.02;4.615384615384615;0.003;182.45151568392998;
DC3_VM0;0;37;10;10;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.65796569118288;
DC3_VM1;1;72;12;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;110;4;3;2;2;0.0;0.003;0.003;0.02;4.615384615384615;0.003;187.05690029931452;
DC3_VM0;0;42;14;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.590522144660326;
DC3_VM2;2;110;5;1;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;191.66228491469906;
DC3_VM0;0;42;16;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.80556876615583;
DC3_VM2;2;110;7;2;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;196.2676695300836;
DC3_VM0;0;55;7;9;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;53.041161159492276;
DC3_VM2;2;110;10;6;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;200.87305414546813;
DC3_VM1;1;90;11;8;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM0;0;42;16;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;54.486467886965556;
DC3_VM2;2;110;10;6;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;205.47843876085267;
DC3_VM1;1;92;6;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.7049988698311154;
DC3_VM0;0;54;9;11;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.89327635316067;
DC3_VM2;2;110;10;6;1;2;0.0;0.003;0.002;0.01;4.615384615384615;0.003;210.0838233762372;
DC3_VM0;0;54;10;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;44.91666211460256;
DC3_VM2;2;110;10;6;1;3;0.0;0.003;0.002;0.01;4.615384615384615;0.003;214.68920799162174;
DC3_VM0;0;41;7;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.58101797463746;
DC3_VM2;2;129;7;11;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;213.72926063217756;
DC3_VM0;0;42;17;12;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.47307999362033;
DC3_VM2;2;113;12;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;212.75857872310917;
DC3_VM1;1;92;6;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM0;0;55;7;9;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;25.36030687519451;
DC3_VM2;2;110;10;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;212.78999447260594;
DC3_VM1;1;90;11;8;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.5108356133387133;
DC3_VM0;0;41;11;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;11.423073062907633;
DC3_VM2;2;113;13;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;206.77809063658015;
DC3_VM0;0;55;8;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;12.58553377479825;
DC3_VM1;1;90;11;8;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;113;13;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;206.37598143690275;
DC3_VM0;0;41;11;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;16.567659576093774;
DC3_VM2;2;129;7;11;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;199.4363207161898;
DC3_VM0;0;37;10;10;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;18.5568954393932;
DC3_VM2;2;118;6;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;197.88215147778988;
DC3_VM0;0;55;8;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;9.649779110859754;
DC3_VM2;2;118;7;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;192.7279214761511;
DC3_VM0;0;55;8;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.9695632110685892;
DC3_VM1;1;84;4;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;110;11;30;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;184.05817986953298;
DC3_VM0;0;41;11;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.5215321783546187;
DC3_VM2;2;113;13;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;186.17613758873335;
DC3_VM0;0;45;2;47;0;26;0.0;0.003;0.001;0.0;4.615384615384615;0.003;4.47753385330725;
DC3_VM2;2;118;7;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;185.92162983766525;
DC3_VM0;0;37;11;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;7.24401253082533;
DC3_VM2;2;113;13;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;188.88654097107428;
DC3_VM0;0;42;17;12;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.197223845547342;
DC3_VM1;1;92;6;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;113;13;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;188.41311177275543;
DC3_VM1;1;72;13;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;4.359498868687751;
DC3_VM2;2;126;5;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;191.59374481492273;
DC3_VM1;1;84;4;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.127472850387221;
DC3_VM2;2;104;3;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;194.98304172223357;
DC3_VM1;1;92;6;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;7.054671916264397;
DC3_VM2;2;129;7;11;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;195.82962269249833;
DC3_VM0;0;37;12;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM1;1;72;13;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;10.374388677516436;
DC3_VM2;2;118;8;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;199.27787877779474;
DC3_VM0;0;55;10;13;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.847205780017248;
DC3_VM1;1;72;13;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;12.460840324812807;
DC3_VM2;2;118;10;11;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;200.23560099998622;
DC3_VM0;0;37;12;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;4.977628603249514;
DC3_VM1;1;72;13;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;15.70230977365236;
DC3_VM2;2;129;7;11;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;202.18693361340866;
DC3_VM0;0;45;2;47;0;27;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.09054720744825318;
DC3_VM1;1;92;7;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;11.487476245952621;
DC3_VM2;2;104;3;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;202.42468350533204;
DC3_VM0;0;55;10;13;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.682015710767928;
DC3_VM1;1;72;15;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;8.645323525699496;
DC3_VM2;2;129;7;11;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;201.9226603092593;
DC3_VM0;0;42;17;12;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;2.4694536152464934;
DC3_VM1;1;84;4;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;9.202458742988028;
DC3_VM2;2;104;3;7;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;199.65450920897797;
DC3_VM0;0;55;10;13;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;6.810330872174518;
DC3_VM1;1;90;11;8;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;11.662710723340524;
DC3_VM2;2;118;10;11;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;201.6139660482836;
DC3_VM0;0;55;10;13;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;9.07738191915314;
DC3_VM1;1;92;7;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;11.491975908333188;
DC3_VM2;2;104;3;7;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;199.90576519999422;
DC3_VM0;0;37;13;7;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.585932011056457;
DC3_VM1;1;84;4;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;14.538895123311477;
DC3_VM2;2;129;7;11;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;200.0421561295741;
DC3_VM0;0;55;10;13;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;9.419958148880141;
DC3_VM2;2;118;10;11;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;202.61638490754558;
DC3_VM0;0;55;10;13;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;13.192161481066478;
DC3_VM2;2;104;4;12;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;191.81891067754896;
DC3_VM0;0;42;17;12;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;15.822630794846418;
DC3_VM1;1;72;15;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC3_VM2;2;116;0;33;0;21;0.0;0.003;0.001;0.0;4.615384615384615;0.003;192.22194020283223;
DC3_VM0;0;37;13;7;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;14.10594914166154;
DC3_VM1;1;90;13;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;2.020217666184408;
DC3_VM2;2;104;4;12;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;184.43831448890478;
DC3_VM0;0;55;10;13;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;7.370475665562481;
DC3_VM1;1;67;8;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.1384864431238384;
DC3_VM2;2;119;5;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;180.4151588568741;
DC3_VM0;0;42;17;12;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;11.813060835925171;
DC3_VM1;1;67;8;6;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;7.4756698747087285;
DC3_VM2;2;129;7;11;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;183.71201667345008;
DC3_VM0;0;59;17;14;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;13.261016462399539;
DC3_VM1;1;67;6;16;3;12;0.0;0.003;0.004;0.03;4.615384615384615;0.003;12.081054490093265;
DC3_VM2;2;119;6;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;179.7522501671233;
DC3_VM0;0;59;14;7;1;6;0.0;0.003;0.002;0.01;4.615384615384615;0.003;15.69389004154641;
DC3_VM1;1;67;6;16;2;14;0.0;0.003;0.003;0.02;4.615384615384615;0.003;16.686439105477803;
DC3_VM2;2;113;13;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;181.88275527229575;
DC3_VM0;0;59;14;7;2;5;0.0;0.003;0.003;0.02;4.615384615384615;0.003;20.299274656930947;
DC3_VM1;1;67;6;16;2;15;0.0;0.003;0.003;0.02;4.615384615384615;0.003;21.29182372086234;
DC3_VM2;2;129;7;11;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;179.33242372737482;
DC3_VM0;0;59;17;14;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;24.904659272315484;
DC3_VM1;1;67;8;6;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;25.897208336246877;
DC3_VM2;2;119;8;8;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;177.42527264986165;
DC3_VM0;0;59;17;14;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;29.51004388770002;
DC3_VM1;1;67;8;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;22.896975750486945;
DC3_VM2;2;116;0;33;0;22;0.0;0.003;0.001;0.0;4.615384615384615;0.003;180.70284521540134;
DC3_VM0;0;54;10;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;30.434320598000113;
DC3_VM1;1;92;7;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;25.97854298875177;
DC3_VM2;2;126;5;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;183.11910949695084;
DC3_VM0;0;59;17;14;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;32.22469514774002;
DC3_VM1;1;92;7;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;25.029743684294317;
DC3_VM2;2;116;0;33;0;23;0.0;0.003;0.001;0.0;4.615384615384615;0.003;176.3705301492073;
DC3_VM0;0;59;17;14;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;21.499925344878648;
DC3_VM1;1;67;8;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;29.615960244635062;
DC3_VM2;2;129;7;11;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;159.2464384884836;
DC3_VM0;0;59;17;14;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;18.459477560711548;
DC3_VM1;1;92;7;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;30.38803367569858;
DC3_VM2;2;118;10;11;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;162.44405223007652;
DC3_VM0;0;59;17;14;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;14.764488018940938;
DC3_VM1;1;72;15;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;34.398597133923886;
DC3_VM2;2;129;7;11;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;155.76124551553949;
DC3_VM0;0;37;13;7;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;17.58271665915413;
DC3_VM1;1;90;14;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;35.9070325186708;
DC3_VM2;2;118;10;11;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;156.2727229268162;
DC3_VM0;0;37;13;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;16.84189972434865;
DC3_VM1;1;72;15;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;35.09974186798058;
DC3_VM2;2;116;0;33;0;24;0.0;0.003;0.001;0.0;4.615384615384615;0.003;155.84368685593768;
DC3_VM0;0;41;11;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;21.338180124493647;
DC3_VM1;1;90;14;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;29.32046194587042;
DC3_VM2;2;110;11;30;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;153.44243680977638;
DC3_VM0;0;37;13;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;25.149641653000344;
DC3_VM1;1;67;8;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;23.08677610041309;
DC3_VM2;2;116;0;33;0;25;0.0;0.003;0.001;0.0;4.615384615384615;0.003;157.51119398137325;
DC3_VM0;0;59;17;14;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;29.659968392272276;
DC3_VM1;1;67;10;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;22.207874733649987;
DC3_VM2;2;113;14;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;152.68355839506034;
DC3_VM0;0;42;17;12;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;33.809731672958605;
DC3_VM1;1;72;15;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;20.315387833185923;
DC3_VM2;2;126;5;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;154.40041918585848;
DC3_VM0;0;54;10;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;33.87621181250097;
DC3_VM1;1;67;11;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;15.584571499144431;
DC3_VM2;2;110;11;30;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;154.36757347287062;
DC3_VM0;0;37;13;7;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;34.01944942627938;
DC3_VM1;1;84;5;8;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;16.167882070769565;
DC3_VM2;2;126;5;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;157.31527861749873;
DC3_VM0;0;45;2;47;0;28;0.0;0.003;0.001;0.0;4.615384615384615;0.003;31.489999600952387;
DC3_VM1;1;92;8;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;18.00419942060853;
DC3_VM2;2;116;0;33;0;26;0.0;0.003;0.001;0.0;4.615384615384615;0.003;160.28207724667186;
DC3_VM0;0;54;10;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;34.3949667151976;
DC3_VM1;1;72;16;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;17.70449132024828;
DC3_VM2;2;113;15;21;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;164.341808340331;
DC3_VM0;0;59;17;14;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;36.12476051503518;
DC3_VM1;1;92;8;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;13.36623904408816;
DC3_VM2;2;110;11;30;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;158.82921777381057;
DC3_VM0;0;55;10;13;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;39.867448594044845;
DC3_VM1;1;72;18;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;12.654307298913636;
DC3_VM2;2;129;7;11;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;154.86021740058982;
DC3_VM0;0;45;2;47;0;29;0.0;0.003;0.001;0.0;4.615384615384615;0.003;40.02764274977517;
DC3_VM1;1;67;11;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;14.527287654128486;
DC3_VM2;2;110;11;30;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;137.47517869679882;
DC3_VM0;0;55;10;13;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;40.624412979981116;
DC3_VM1;1;67;11;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;18.564685732105772;
DC3_VM2;2;129;8;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;138.69594766893238;
DC3_VM0;0;42;17;12;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;41.002956776467045;
DC3_VM1;1;84;5;8;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;3.282256711084301;
DC3_VM2;2;126;6;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;142.52151041037996;
DC3_VM0;0;45;2;47;0;30;0.0;0.003;0.001;0.0;4.615384615384615;0.003;43.27830690016003;
DC3_VM1;1;92;8;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.5850524570050766;
DC3_VM2;2;116;0;33;0;27;0.0;0.003;0.001;0.0;4.615384615384615;0.003;147.0331218556787;
DC3_VM0;0;59;17;14;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;41.8233898393471;
DC3_VM1;1;72;18;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;4.488060826227411;
DC3_VM2;2;113;15;21;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;146.7498856500108;
DC3_VM0;0;37;13;7;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;39.09797928788271;
DC3_VM1;1;72;18;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;4.728565294026339;
DC3_VM2;2;129;8;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;140.3368538803095;
DC3_VM0;0;37;14;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;31.471038640550432;
DC3_VM2;2;113;15;21;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;142.26227134702867;
